166,1,"In a shallow dish whisk together lime juice, vinegar, olive oil, salt, pepper, basil, and cayenne pepper in a bowl. ",f
166,2,Put the swordfish in the bowl to cover and let marinate in the fridge for 15 minutes. ,f
166,3,"Preheat a grill to high heat (450-500 degrees). Grill the fish for 5-7 minutes per side, or until the fish flakes easily with a fork. Actual grilling time will depend on the thickness of your fillet.",f
160,4,"Bring a pot of water to boil (make sure there is enough water to cover the eggs). When boiling, carefully lower the eggs into the water using a slotted spoon or spider. Reduce heat if necessary to keep the water just barely boiling. Cook for 7 minutes, then remove from pot and place eggs in the ice bath. Leave in the ice bath for 3 minutes. Remove from ice bath and gently peel (egg will be soft). Place peeled eggs in the marinade and make sure they are completely covered with the marinade. Leave in the marinade for several hours or overnight. If keeping longer, discard the marinade and store in the refrigerator up to 3 days. Reheat the egg in the ramen broth (don't leave in the broth very long before serving or the egg will overcook).",f
160,5,To Prepare The Noodles:,f
160,6,If using fresh noodles:,f
160,7,"Bring a pot of water to a boil. When boiling, add the noodles and simmer for 3 minutes. Strain and rinse with cold water. Toss with just a little oil if necessary to keep them from sticking (mine already had a little oil on them, so I didn't need to). Set aside.",f
160,8,"(If using another type of noodle, follow package instructions)",f
160,9,To Prepare The Soup:,f
160,10,Heat a large pot or dutch oven over medium high heat. ,f
160,11,"Add the onion and sauté until starting to soften, about 5 minutes. ",f
160,12,Add the sliced mushrooms and sauté for another 2-3 minutes. ,f
160,13,"Add the garlic and ginger and stir fry for about 30 seconds, just until fragrant so that they don't burn. ",f
160,14,"Add the chicken broth and 1 cup of water, soy sauce, rice vinegar, oyster sauce, fish sauce, chili garlic sauce, stir to combine. Bring back to a simmer.",f
160,15,"When broth reaches a simmer, add the chicken thighs. Simmer for 15-20 minutes until chicken is cooked through and reaches a temperature of 165°F.",f
160,16,Remove the chicken and shred it with two forks. Add it back to the broth along with the bok choy and cook for 3-5 minutes. Remove from heat and serve.,f
160,17,To Serve The Ramen:,f
160,18,"In a bowl, place a serving of noodles, then pour the soup over them. Top soup with ramen egg, sliced green onions, cilantro and sesame seeds if desired.",f
167,1,THE BRINE,f
167,2,"Combine the brine, water and ice in the 5-gallon bucket. ",f
167,3,Place the thawed turkey (with innards removed) breast side down in brine.,f
167,4,"If necessary, weigh down the bird to ensure it is fully immersed, cover, and refrigerate or set in a cool area for 8 to 16 hours, turning the bird once halfway through brining.",f
167,5,THE BUTTER RUB,f
167,6,"In a small bowl, combine softened butter, poultry seasoning, garlic herb sauce mix, and crushed garlic. ",f
167,7,Use a fork to mix together until well combined. ,f
167,8,"Cover and put in the refrigerator for 15 to 30 minutes, until firm but not hard.",f
167,9,THE TURKEY,f
167,10,You want a foil roasting dish (a single use job) or a roasting rack with a removable inside that helps you pull the bird out. ,f
167,11,"Either way, layer the bottom of it with carrots and celery and one large onion, large diced.",f
167,12,PREHEAT THE OVEN TO 500,f
167,13,"Remove the turkey after the appropriate length of time in the brine, rinse it inside and out, and pat the thing dry.",f
167,14,"Work your fingers between the skin and the meat on all parts of the bird. then start putting chunks of the shilled butter in the space you've made, like the butter recipe says.",f
167,15,Put the turkey in the pan. rub the rest of the compound butter all over the outside of the bird (smear it on). If you didn't have enough butter left use the extra stick of salted butter and really rub it on (it shouldn't be rock hard from the fridge or it won't work as well). ,f
167,16,"Stuff the bird with a large onion that has been large diced, a thickly sliced lemon, and 3 packs of the fresh herb poultry blend (sage, rosemary, and thyme).",f
167,17,THE ROAST,f
167,18,Roast the turkey on the lowest level of the oven at 500 for 30 minutes.,f
167,19,Insert a probe thermometer (or the pop up one that comes with/in the turkey when you buy it) into the thickest part of the breast and reduce the oven temperature to 350.,f
167,20,Set the thermometer alarm (if available) to 161. ,f
167,21,A 14 to 16 pound bird should require a total of 2 to 2 1/2 hours of roasting.,f
167,22,"IF THE TURKEY IS STARTING TO LOOK WAY TOO BROWN/BURNT BEFORE IT'S DONE COOKING, loosely tent it with foil. Don't rest the foil on the turkey though. This will let it cook in a more indirect way, stopping the browning.",f
167,23,"Let the turkey rest, loosely covered with foil or a large mixing bowl for 15 minutes before carving. ",f
